Date,Year,Month,Daytype,Weekday,WeekdayNum,Day,Hour,Mississippi Critical,Suwanee Critical,Flightline Critical,Hospital Critical,Combined Critical
10/14/17,2017,October,Saturday,Saturday,6,14,0,"1,666",667,"1,247",457,4037
10/14/17,2017,October,Saturday,Saturday,6,14,1,"1,640",645,"1,214",447,3946
10/14/17,2017,October,Saturday,Saturday,6,14,2,"1,628",641,"1,222",442,3934
10/14/17,2017,October,Saturday,Saturday,6,14,3,"1,562",616,"1,199",465,3842
10/14/17,2017,October,Saturday,Saturday,6,14,4,"1,617",626,"1,191",452,3887
10/14/17,2017,October,Saturday,Saturday,6,14,5,"1,670",634,"1,184",467,3955
10/14/17,2017,October,Saturday,Saturday,6,14,6,"1,672",655,"1,128",478,3933
10/14/17,2017,October,Saturday,Saturday,6,14,7,"1,631",612,"1,079",452,3773
10/14/17,2017,October,Saturday,Saturday,6,14,8,"1,933",621,"1,145",695,4394
10/14/17,2017,October,Saturday,Saturday,6,14,9,"2,060",643,"1,206",732,4641
10/14/17,2017,October,Saturday,Saturday,6,14,10,"2,196",664,"1,232",769,4862
10/14/17,2017,October,Saturday,Saturday,6,14,11,"2,248",677,"1,244",785,4955
10/14/17,2017,October,Saturday,Saturday,6,14,12,"2,291",694,"1,260",801,5046
10/14/17,2017,October,Saturday,Saturday,6,14,13,"2,348",721,"1,270",811,5150
10/14/17,2017,October,Saturday,Saturday,6,14,14,"2,359",717,"1,281",805,5161
10/14/17,2017,October,Saturday,Saturday,6,14,15,"2,396",754,"1,304",829,5283
10/14/17,2017,October,Saturday,Saturday,6,14,16,"2,438",737,"1,304",806,5284
10/14/17,2017,October,Saturday,Saturday,6,14,17,"2,385",695,"1,278",799,5156
10/14/17,2017,October,Saturday,Saturday,6,14,18,"2,031",736,"1,318",534,4619
10/14/17,2017,October,Saturday,Saturday,6,14,19,"1,888",705,"1,309",518,4419
10/14/17,2017,October,Saturday,Saturday,6,14,20,"1,878",713,"1,303",509,4403
10/14/17,2017,October,Saturday,Saturday,6,14,21,"1,823",683,"1,279",486,4271
10/14/17,2017,October,Saturday,Saturday,6,14,22,"1,787",683,"1,261",479,4211
10/14/17,2017,October,Saturday,Saturday,6,14,23,"1,731",662,"1,242",475,4111
10/15/17,2017,October,Sunday,Sunday,7,15,0,"1,722",669,"1,258",469,4117
10/15/17,2017,October,Sunday,Sunday,7,15,1,"1,697",667,"1,238",465,4065
10/15/17,2017,October,Sunday,Sunday,7,15,2,"1,693",657,"1,245",464,4060
10/15/17,2017,October,Sunday,Sunday,7,15,3,"1,673",669,"1,252",480,4074
10/15/17,2017,October,Sunday,Sunday,7,15,4,"1,724",653,"1,212",477,4066
10/15/17,2017,October,Sunday,Sunday,7,15,5,"1,754",671,"1,212",481,4118
10/15/17,2017,October,Sunday,Sunday,7,15,6,"1,751",694,"1,232",484,4160
10/15/17,2017,October,Sunday,Sunday,7,15,7,"1,695",648,"1,190",474,4007
10/15/17,2017,October,Sunday,Sunday,7,15,8,"1,965",650,"1,196",734,4546
10/15/17,2017,October,Sunday,Sunday,7,15,9,"2,091",676,"1,253",762,4782
10/15/17,2017,October,Sunday,Sunday,7,15,10,"2,209",695,"1,288",779,4972
10/15/17,2017,October,Sunday,Sunday,7,15,11,"2,319",674,"1,307",793,5092
10/15/17,2017,October,Sunday,Sunday,7,15,12,"2,362",699,"1,304",791,5155
10/15/17,2017,October,Sunday,Sunday,7,15,13,"2,403",734,"1,275",802,5213
10/15/17,2017,October,Sunday,Sunday,7,15,14,"2,441",713,"1,313",823,5290
10/15/17,2017,October,Sunday,Sunday,7,15,15,"2,458",721,"1,316",830,5326
10/15/17,2017,October,Sunday,Sunday,7,15,16,"2,427",734,"1,305",820,5286
10/15/17,2017,October,Sunday,Sunday,7,15,17,"2,333",681,"1,298",803,5115
10/15/17,2017,October,Sunday,Sunday,7,15,18,"2,010",712,"1,322",540,4583
10/15/17,2017,October,Sunday,Sunday,7,15,19,"1,906",683,"1,324",530,4443
10/15/17,2017,October,Sunday,Sunday,7,15,20,"1,852",683,"1,306",508,4350
10/15/17,2017,October,Sunday,Sunday,7,15,21,"1,807",664,"1,277",486,4233
10/15/17,2017,October,Sunday,Sunday,7,15,22,"1,771",667,"1,264",467,4170
10/15/17,2017,October,Sunday,Sunday,7,15,23,"1,731",645,"1,261",463,4100
10/16/17,2017,October,Weekday,Monday,1,16,0,"1,729",630,"1,245",467,4070
10/16/17,2017,October,Weekday,Monday,1,16,1,"1,718",652,"1,239",466,4074
10/16/17,2017,October,Weekday,Monday,1,16,2,"1,730",655,"1,242",457,4084
10/16/17,2017,October,Weekday,Monday,1,16,3,"1,736",658,"1,291",480,4165
10/16/17,2017,October,Weekday,Monday,1,16,4,"1,852",765,"1,274",486,4377
10/16/17,2017,October,Weekday,Monday,1,16,5,"2,052",777,"1,374",526,4730
10/16/17,2017,October,Weekday,Monday,1,16,6,"2,165",827,"1,435",556,4982
10/16/17,2017,October,Weekday,Monday,1,16,7,"2,267",831,"1,551",581,5231
10/16/17,2017,October,Weekday,Monday,1,16,8,"3,410",875,"1,672","1,234",7192
10/16/17,2017,October,Weekday,Monday,1,16,9,"3,520",918,"1,709","1,282",7429
10/16/17,2017,October,Weekday,Monday,1,16,10,"3,630",951,"1,742","1,294",7617
10/16/17,2017,October,Weekday,Monday,1,16,11,"3,676",939,"1,705","1,355",7674
10/16/17,2017,October,Weekday,Monday,1,16,12,"3,689",957,"1,708","1,306",7660
10/16/17,2017,October,Weekday,Monday,1,16,13,"3,724",958,"1,751","1,348",7781
10/16/17,2017,October,Weekday,Monday,1,16,14,"3,644",965,"1,711","1,325",7645
10/16/17,2017,October,Weekday,Monday,1,16,15,"3,434",935,"1,635","1,305",7309
10/16/17,2017,October,Weekday,Monday,1,16,16,"3,235",868,"1,554","1,198",6856
10/16/17,2017,October,Weekday,Monday,1,16,17,"2,997",772,"1,436","1,096",6300
10/16/17,2017,October,Weekday,Monday,1,16,18,"1,967",767,"1,451",539,4724
10/16/17,2017,October,Weekday,Monday,1,16,19,"1,849",731,"1,401",481,4462
10/16/17,2017,October,Weekday,Monday,1,16,20,"1,743",706,"1,291",451,4191
10/16/17,2017,October,Weekday,Monday,1,16,21,"1,655",678,"1,223",425,3980
10/16/17,2017,October,Weekday,Monday,1,16,22,"1,577",609,"1,208",396,3789
10/16/17,2017,October,Weekday,Monday,1,16,23,"1,495",564,"1,135",395,3589
10/17/17,2017,October,Weekday,Tuesday,2,17,0,"1,442",547,"1,086",377,3451
10/17/17,2017,October,Weekday,Tuesday,2,17,1,"1,402",549,"1,064",356,3372
10/17/17,2017,October,Weekday,Tuesday,2,17,2,"1,403",544,"1,067",359,3373
10/17/17,2017,October,Weekday,Tuesday,2,17,3,"1,390",561,"1,071",372,3393
10/17/17,2017,October,Weekday,Tuesday,2,17,4,"1,472",629,"1,085",362,3548
10/17/17,2017,October,Weekday,Tuesday,2,17,5,"1,667",612,"1,159",383,3820
10/17/17,2017,October,Weekday,Tuesday,2,17,6,"1,764",657,"1,209",403,4033
10/17/17,2017,October,Weekday,Tuesday,2,17,7,"1,840",670,"1,262",432,4204
10/17/17,2017,October,Weekday,Tuesday,2,17,8,"2,711",706,"1,333",925,5675
10/17/17,2017,October,Weekday,Tuesday,2,17,9,"2,816",729,"1,342",974,5861
10/17/17,2017,October,Weekday,Tuesday,2,17,10,"2,931",753,"1,356",999,6038
10/17/17,2017,October,Weekday,Tuesday,2,17,11,"3,048",775,"1,397","1,009",6229
10/17/17,2017,October,Weekday,Tuesday,2,17,12,"3,229",769,"1,460","1,060",6517
10/17/17,2017,October,Weekday,Tuesday,2,17,13,"3,249",820,"1,524","1,122",6715
10/17/17,2017,October,Weekday,Tuesday,2,17,14,"3,327",858,"1,537","1,127",6848
10/17/17,2017,October,Weekday,Tuesday,2,17,15,"3,285",839,"1,515","1,120",6758
10/17/17,2017,October,Weekday,Tuesday,2,17,16,"3,069",788,"1,374","1,045",6276
10/17/17,2017,October,Weekday,Tuesday,2,17,17,"2,863",670,"1,245",937,5715
10/17/17,2017,October,Weekday,Tuesday,2,17,18,"1,855",681,"1,292",450,4278
10/17/17,2017,October,Weekday,Tuesday,2,17,19,"1,704",677,"1,380",423,4185
10/17/17,2017,October,Weekday,Tuesday,2,17,20,"1,638",643,"1,310",396,3987
10/17/17,2017,October,Weekday,Tuesday,2,17,21,"1,567",629,"1,188",374,3758
10/17/17,2017,October,Weekday,Tuesday,2,17,22,"1,503",603,"1,104",362,3572
10/17/17,2017,October,Weekday,Tuesday,2,17,23,"1,428",571,"1,032",351,3382
10/18/17,2017,October,Weekday,Wednesday,3,18,0,"1,377",550,"1,004",344,3275
10/18/17,2017,October,Weekday,Wednesday,3,18,1,"1,335",538,987,343,3203
10/18/17,2017,October,Weekday,Wednesday,3,18,2,"1,353",536,994,325,3208
10/18/17,2017,October,Weekday,Wednesday,3,18,3,"1,328",531,992,338,3188
10/18/17,2017,October,Weekday,Wednesday,3,18,4,"1,404",586,993,322,3304
10/18/17,2017,October,Weekday,Wednesday,3,18,5,"1,550",591,"1,053",347,3542
10/18/17,2017,October,Weekday,Wednesday,3,18,6,"1,632",599,"1,068",344,3643
10/18/17,2017,October,Weekday,Wednesday,3,18,7,"1,663",603,"1,103",387,3755
10/18/17,2017,October,Weekday,Wednesday,3,18,8,"2,492",643,"1,227",854,5217
10/18/17,2017,October,Weekday,Wednesday,3,18,9,"2,624",700,"1,292",923,5539
10/18/17,2017,October,Weekday,Wednesday,3,18,10,"2,768",704,"1,337",948,5757
10/18/17,2017,October,Weekday,Wednesday,3,18,11,"2,955",736,"1,366","1,006",6062
10/18/17,2017,October,Weekday,Wednesday,3,18,12,"3,126",745,"1,441","1,025",6337
10/18/17,2017,October,Weekday,Wednesday,3,18,13,"3,210",798,"1,493","1,069",6569
10/18/17,2017,October,Weekday,Wednesday,3,18,14,"3,254",817,"1,472","1,128",6670
10/18/17,2017,October,Weekday,Wednesday,3,18,15,"3,274",812,"1,432","1,152",6670
10/18/17,2017,October,Weekday,Wednesday,3,18,16,"3,099",782,"1,327","1,072",6279
10/18/17,2017,October,Weekday,Wednesday,3,18,17,"2,842",710,"1,236",943,5732
10/18/17,2017,October,Weekday,Wednesday,3,18,18,"1,897",725,"1,377",463,4462
10/18/17,2017,October,Weekday,Wednesday,3,18,19,"1,777",689,"1,366",454,4286
10/18/17,2017,October,Weekday,Wednesday,3,18,20,"1,710",662,"1,312",421,4105
10/18/17,2017,October,Weekday,Wednesday,3,18,21,"1,630",645,"1,200",402,3877
10/18/17,2017,October,Weekday,Wednesday,3,18,22,"1,548",598,"1,135",401,3682
10/18/17,2017,October,Weekday,Wednesday,3,18,23,"1,483",575,"1,076",391,3525
10/19/17,2017,October,Weekday,Thursday,4,19,0,"1,448",565,"1,060",377,3451
10/19/17,2017,October,Weekday,Thursday,4,19,1,"1,425",559,"1,030",375,3389
10/19/17,2017,October,Weekday,Thursday,4,19,2,"1,410",549,"1,027",366,3352
10/19/17,2017,October,Weekday,Thursday,4,19,3,"1,403",557,"1,040",381,3382
10/19/17,2017,October,Weekday,Thursday,4,19,4,"1,505",622,"1,043",368,3538
10/19/17,2017,October,Weekday,Thursday,4,19,5,"1,685",616,"1,120",397,3818
10/19/17,2017,October,Weekday,Thursday,4,19,6,"1,776",644,"1,141",415,3975
10/19/17,2017,October,Weekday,Thursday,4,19,7,"1,821",657,"1,213",438,4129
10/19/17,2017,October,Weekday,Thursday,4,19,8,"2,766",696,"1,314",986,5762
10/19/17,2017,October,Weekday,Thursday,4,19,9,"2,964",724,"1,348","1,035",6071
10/19/17,2017,October,Weekday,Thursday,4,19,10,"3,200",765,"1,489","1,102",6556
10/19/17,2017,October,Weekday,Thursday,4,19,11,"3,312",794,"1,533","1,189",6828
10/19/17,2017,October,Weekday,Thursday,4,19,12,"3,431",817,"1,531","1,156",6935
10/19/17,2017,October,Weekday,Thursday,4,19,13,"3,421",843,"1,561","1,185",7010
10/19/17,2017,October,Weekday,Thursday,4,19,14,"3,412",857,"1,661","1,163",7092
10/19/17,2017,October,Weekday,Thursday,4,19,15,"3,408",862,"1,658","1,177",7106
10/19/17,2017,October,Weekday,Thursday,4,19,16,"3,272",808,"1,596","1,108",6783
10/19/17,2017,October,Weekday,Thursday,4,19,17,"3,043",741,"1,502","1,013",6299
10/19/17,2017,October,Weekday,Thursday,4,19,18,"1,981",723,"1,435",498,4637
10/19/17,2017,October,Weekday,Thursday,4,19,19,"1,859",705,"1,344",473,4382
10/19/17,2017,October,Weekday,Thursday,4,19,20,"1,760",686,"1,299",435,4181
10/19/17,2017,October,Weekday,Thursday,4,19,21,"1,669",662,"1,245",412,3987
10/19/17,2017,October,Weekday,Thursday,4,19,22,"1,611",622,"1,183",401,3816
10/19/17,2017,October,Weekday,Thursday,4,19,23,"1,551",588,"1,128",399,3666
10/20/17,2017,October,Weekday,Friday,5,20,0,"1,513",588,"1,107",391,3600
10/20/17,2017,October,Weekday,Friday,5,20,1,"1,492",578,"1,080",372,3522
10/20/17,2017,October,Weekday,Friday,5,20,2,"1,485",571,"1,089",385,3531
10/20/17,2017,October,Weekday,Friday,5,20,3,"1,465",581,"1,094",381,3521
10/20/17,2017,October,Weekday,Friday,5,20,4,"1,560",637,"1,104",395,3696
10/20/17,2017,October,Weekday,Friday,5,20,5,"1,744",631,"1,187",406,3968
10/20/17,2017,October,Weekday,Friday,5,20,6,"1,831",657,"1,198",415,4101
10/20/17,2017,October,Weekday,Friday,5,20,7,"1,854",656,"1,247",445,4203
10/20/17,2017,October,Weekday,Friday,5,20,8,"2,851",702,"1,382",973,5909
10/20/17,2017,October,Weekday,Friday,5,20,9,"3,022",757,"1,499","1,037",6315
10/20/17,2017,October,Weekday,Friday,5,20,10,"3,211",788,"1,701","1,096",6796
10/20/17,2017,October,Weekday,Friday,5,20,11,"3,351",819,"1,693","1,194",7057
10/20/17,2017,October,Weekday,Friday,5,20,12,"3,484",843,"1,888","1,193",7408
10/20/17,2017,October,Weekday,Friday,5,20,13,"3,517",860,"1,898","1,249",7523
10/20/17,2017,October,Weekday,Friday,5,20,14,"3,463",879,"1,632","1,233",7206
10/20/17,2017,October,Weekday,Friday,5,20,15,"3,374",829,"1,554","1,205",6962
10/20/17,2017,October,Weekday,Friday,5,20,16,"3,156",777,"1,488","1,116",6537
10/20/17,2017,October,Weekday,Friday,5,20,17,"2,895",734,"1,398","1,038",6066
10/20/17,2017,October,Weekday,Friday,5,20,18,"1,924",732,"1,475",499,4630
10/20/17,2017,October,Weekday,Friday,5,20,19,"1,815",722,"1,399",477,4413
10/20/17,2017,October,Weekday,Friday,5,20,20,"1,758",715,"1,315",457,4244
10/20/17,2017,October,Weekday,Friday,5,20,21,"1,699",693,"1,192",444,4028
10/20/17,2017,October,Weekday,Friday,5,20,22,"1,634",620,"1,136",415,3805
10/20/17,2017,October,Weekday,Friday,5,20,23,"1,578",593,"1,125",403,3700
10/21/17,2017,October,Saturday,Saturday,6,21,0,"1,545",589,"1,120",417,3670
10/21/17,2017,October,Saturday,Saturday,6,21,1,"1,520",584,"1,120",417,3641
10/21/17,2017,October,Saturday,Saturday,6,21,2,"1,508",581,"1,133",408,3630
10/21/17,2017,October,Saturday,Saturday,6,21,3,"1,484",592,"1,129",422,3627
10/21/17,2017,October,Saturday,Saturday,6,21,4,"1,579",580,"1,129",415,3703
10/21/17,2017,October,Saturday,Saturday,6,21,5,"1,575",596,"1,120",423,3714
10/21/17,2017,October,Saturday,Saturday,6,21,6,"1,598",586,"1,107",425,3716
10/21/17,2017,October,Saturday,Saturday,6,21,7,"1,555",531,"1,043",405,3535
10/21/17,2017,October,Saturday,Saturday,6,21,8,"1,870",537,"1,093",621,4121
10/21/17,2017,October,Saturday,Saturday,6,21,9,"1,975",567,"1,145",652,4339
10/21/17,2017,October,Saturday,Saturday,6,21,10,"2,156",595,"1,194",704,4649
10/21/17,2017,October,Saturday,Saturday,6,21,11,"2,208",617,"1,222",718,4765
10/21/17,2017,October,Saturday,Saturday,6,21,12,"2,223",609,"1,187",716,4736
10/21/17,2017,October,Saturday,Saturday,6,21,13,"2,268",608,"1,189",718,4783
10/21/17,2017,October,Saturday,Saturday,6,21,14,"2,282",619,"1,193",723,4817
10/21/17,2017,October,Saturday,Saturday,6,21,15,"2,239",621,"1,168",714,4742
10/21/17,2017,October,Saturday,Saturday,6,21,16,"2,201",595,"1,144",686,4625
10/21/17,2017,October,Saturday,Saturday,6,21,17,"2,096",577,"1,141",670,4484
10/21/17,2017,October,Saturday,Saturday,6,21,18,"1,866",640,"1,202",460,4168
10/21/17,2017,October,Saturday,Saturday,6,21,19,"1,769",630,"1,209",464,4072
10/21/17,2017,October,Saturday,Saturday,6,21,20,"1,731",612,"1,185",448,3977
10/21/17,2017,October,Saturday,Saturday,6,21,21,"1,685",610,"1,159",427,3881
10/21/17,2017,October,Saturday,Saturday,6,21,22,"1,653",595,"1,144",412,3805
10/21/17,2017,October,Saturday,Saturday,6,21,23,"1,602",583,"1,102",413,3699
10/22/17,2017,October,Sunday,Sunday,7,22,0,"1,554",586,"1,123",414,3677
10/22/17,2017,October,Sunday,Sunday,7,22,1,"1,520",576,"1,105",403,3605
10/22/17,2017,October,Sunday,Sunday,7,22,2,"1,502",564,"1,104",400,3571
10/22/17,2017,October,Sunday,Sunday,7,22,3,"1,505",577,"1,114",413,3609
10/22/17,2017,October,Sunday,Sunday,7,22,4,"1,583",577,"1,114",416,3690
10/22/17,2017,October,Sunday,Sunday,7,22,5,"1,597",592,"1,110",418,3717
10/22/17,2017,October,Sunday,Sunday,7,22,6,"1,568",590,"1,113",416,3686
10/22/17,2017,October,Sunday,Sunday,7,22,7,"1,543",537,"1,054",415,3549
10/22/17,2017,October,Sunday,Sunday,7,22,8,"1,801",544,"1,139",637,4121
10/22/17,2017,October,Sunday,Sunday,7,22,9,"2,008",583,"1,307",678,4576
10/22/17,2017,October,Sunday,Sunday,7,22,10,"2,130",600,"1,373",718,4820
10/22/17,2017,October,Sunday,Sunday,7,22,11,"2,297",625,"1,425",738,5085
10/22/17,2017,October,Sunday,Sunday,7,22,12,"2,319",623,"1,447",752,5140
10/22/17,2017,October,Sunday,Sunday,7,22,13,"2,344",639,"1,452",774,5208
10/22/17,2017,October,Sunday,Sunday,7,22,14,"2,413",654,"1,463",783,5313
10/22/17,2017,October,Sunday,Sunday,7,22,15,"2,405",674,"1,451",781,5311
10/22/17,2017,October,Sunday,Sunday,7,22,16,"2,355",655,"1,433",764,5207
10/22/17,2017,October,Sunday,Sunday,7,22,17,"2,285",639,"1,410",746,5080
10/22/17,2017,October,Sunday,Sunday,7,22,18,"1,982",677,"1,484",511,4654
10/22/17,2017,October,Sunday,Sunday,7,22,19,"1,897",678,"1,485",507,4567
10/22/17,2017,October,Sunday,Sunday,7,22,20,"1,828",660,"1,445",479,4412
10/22/17,2017,October,Sunday,Sunday,7,22,21,"1,765",657,"1,478",472,4371
10/22/17,2017,October,Sunday,Sunday,7,22,22,"1,735",657,"1,459",459,4310
10/22/17,2017,October,Sunday,Sunday,7,22,23,"1,695",662,"1,466",462,4286
10/23/17,2017,October,Weekday,Monday,1,23,0,"1,705",643,"1,477",462,4287
10/23/17,2017,October,Weekday,Monday,1,23,1,"1,683",642,"1,462",464,4251
10/23/17,2017,October,Weekday,Monday,1,23,2,"1,676",642,"1,498",457,4272
10/23/17,2017,October,Weekday,Monday,1,23,3,"1,659",648,"1,520",465,4293
10/23/17,2017,October,Weekday,Monday,1,23,4,"1,853",762,"1,563",480,4658
10/23/17,2017,October,Weekday,Monday,1,23,5,"2,122",810,"1,642",552,5126
10/23/17,2017,October,Weekday,Monday,1,23,6,"2,282",865,"1,717",577,5441
10/23/17,2017,October,Weekday,Monday,1,23,7,"2,354",872,"1,744",604,5574
10/23/17,2017,October,Weekday,Monday,1,23,8,"3,497",871,"1,836","1,229",7433
10/23/17,2017,October,Weekday,Monday,1,23,9,"3,477",879,"1,901","1,243",7500
10/23/17,2017,October,Weekday,Monday,1,23,10,"3,480",946,"1,896","1,210",7531
10/23/17,2017,October,Weekday,Monday,1,23,11,"3,470",924,"1,785","1,135",7315
10/23/17,2017,October,Weekday,Monday,1,23,12,"3,453",860,"1,785","1,205",7303
10/23/17,2017,October,Weekday,Monday,1,23,13,"3,413",868,"1,749","1,186",7217
10/23/17,2017,October,Weekday,Monday,1,23,14,"3,292",847,"1,564","1,193",6896
10/23/17,2017,October,Weekday,Monday,1,23,15,"3,204",829,"1,483","1,143",6660
10/23/17,2017,October,Weekday,Monday,1,23,16,"3,031",788,"1,397","1,094",6309
10/23/17,2017,October,Weekday,Monday,1,23,17,"2,797",681,"1,276",966,5720
10/23/17,2017,October,Weekday,Monday,1,23,18,"1,828",691,"1,251",457,4226
10/23/17,2017,October,Weekday,Monday,1,23,19,"1,716",689,"1,244",442,4091
10/23/17,2017,October,Weekday,Monday,1,23,20,"1,652",667,"1,244",412,3975
10/23/17,2017,October,Weekday,Monday,1,23,21,"1,571",649,"1,216",390,3826
10/23/17,2017,October,Weekday,Monday,1,23,22,"1,482",573,"1,128",380,3562
10/23/17,2017,October,Weekday,Monday,1,23,23,"1,435",547,"1,106",360,3448
10/24/17,2017,October,Weekday,Tuesday,2,24,0,"1,399",541,"1,052",365,3357
10/24/17,2017,October,Weekday,Tuesday,2,24,1,"1,374",544,"1,023",349,3290
10/24/17,2017,October,Weekday,Tuesday,2,24,2,"1,363",540,"1,020",350,3274
10/24/17,2017,October,Weekday,Tuesday,2,24,3,"1,350",538,"1,046",342,3276
10/24/17,2017,October,Weekday,Tuesday,2,24,4,"1,467",596,"1,088",348,3499
10/24/17,2017,October,Weekday,Tuesday,2,24,5,"1,670",598,"1,148",364,3781
10/24/17,2017,October,Weekday,Tuesday,2,24,6,"1,725",629,"1,198",376,3928
10/24/17,2017,October,Weekday,Tuesday,2,24,7,"1,708",626,"1,241",422,3997
10/24/17,2017,October,Weekday,Tuesday,2,24,8,"2,678",716,"1,267",904,5565
10/24/17,2017,October,Weekday,Tuesday,2,24,9,"2,805",732,"1,310",983,5829
10/24/17,2017,October,Weekday,Tuesday,2,24,10,"2,830",729,"1,338",964,5861
10/24/17,2017,October,Weekday,Tuesday,2,24,11,"2,954",739,"1,327",997,6018
10/24/17,2017,October,Weekday,Tuesday,2,24,12,"3,042",769,"1,367",991,6170
10/24/17,2017,October,Weekday,Tuesday,2,24,13,"3,082",798,"1,461","1,032",6373
10/24/17,2017,October,Weekday,Tuesday,2,24,14,"3,090",799,"1,482","1,023",6394
10/24/17,2017,October,Weekday,Tuesday,2,24,15,"2,979",784,"1,391","1,014",6168
10/24/17,2017,October,Weekday,Tuesday,2,24,16,"2,838",739,"1,296",955,5828
10/24/17,2017,October,Weekday,Tuesday,2,24,17,"2,570",654,"1,192",854,5270
10/24/17,2017,October,Weekday,Tuesday,2,24,18,"1,722",662,"1,231",425,4040
10/24/17,2017,October,Weekday,Tuesday,2,24,19,"1,605",659,"1,204",391,3859
10/24/17,2017,October,Weekday,Tuesday,2,24,20,"1,554",652,"1,172",378,3755
10/24/17,2017,October,Weekday,Tuesday,2,24,21,"1,501",616,"1,132",350,3599
10/24/17,2017,October,Weekday,Tuesday,2,24,22,"1,440",585,"1,080",353,3458
10/24/17,2017,October,Weekday,Tuesday,2,24,23,"1,381",552,"1,066",322,3320
10/25/17,2017,October,Weekday,Wednesday,3,25,0,"1,351",553,"1,048",315,3267
10/25/17,2017,October,Weekday,Wednesday,3,25,1,"1,343",540,"1,033",309,3226
10/25/17,2017,October,Weekday,Wednesday,3,25,2,"1,337",549,994,308,3188
10/25/17,2017,October,Weekday,Wednesday,3,25,3,"1,332",542,"1,050",315,3239
10/25/17,2017,October,Weekday,Wednesday,3,25,4,"1,375",576,"1,085",314,3350
10/25/17,2017,October,Weekday,Wednesday,3,25,5,"1,574",584,"1,083",329,3570
10/25/17,2017,October,Weekday,Wednesday,3,25,6,"1,641",590,"1,150",352,3733
10/25/17,2017,October,Weekday,Wednesday,3,25,7,"1,699",623,"1,159",368,3850
10/25/17,2017,October,Weekday,Wednesday,3,25,8,"2,506",657,"1,226",825,5214
10/25/17,2017,October,Weekday,Wednesday,3,25,9,"2,594",705,"1,291",880,5470
10/25/17,2017,October,Weekday,Wednesday,3,25,10,"2,608",710,"1,308",878,5504
10/25/17,2017,October,Weekday,Wednesday,3,25,11,"2,710",692,"1,303",908,5613
10/25/17,2017,October,Weekday,Wednesday,3,25,12,"2,739",677,"1,307",880,5603
10/25/17,2017,October,Weekday,Wednesday,3,25,13,"2,735",689,"1,298",876,5598
10/25/17,2017,October,Weekday,Wednesday,3,25,14,"2,750",666,"1,274",889,5579
