Date,Hour,kW Sum
1/14/18,22,7628
1/14/18,23,7645
1/15/18,0,7719
1/15/18,1,7768
1/15/18,2,7760
1/15/18,3,7931
1/15/18,4,8105
1/15/18,5,8470
1/15/18,6,8534
1/15/18,7,8120
1/15/18,8,7743
1/15/18,9,7355
1/15/18,10,7143
1/15/18,11,6942
1/15/18,12,6836
1/15/18,13,6779
1/15/18,14,6679
1/15/18,15,6695
1/15/18,16,6698
1/15/18,17,7175
1/15/18,18,7329
1/15/18,19,7255
1/15/18,20,7308
1/15/18,21,7349
1/15/18,22,7305
1/15/18,23,7243
1/16/18,0,7295
1/16/18,1,7369
1/16/18,2,7395
1/16/18,3,7538
1/16/18,4,7947
1/16/18,5,8651
1/16/18,6,9215
1/16/18,7,9608
1/16/18,8,9650
1/16/18,9,9410
1/16/18,10,9230
1/16/18,11,8962
1/16/18,12,8873
1/16/18,13,8702
1/16/18,14,8509
1/16/18,15,8341
1/16/18,16,7921
1/16/18,17,8015
1/16/18,18,8018
1/16/18,19,7719
1/16/18,20,7743
1/16/18,21,7559
1/16/18,22,7537
1/16/18,23,7501
1/17/18,0,7572
1/17/18,1,7776
1/17/18,2,7777
1/17/18,3,7935
1/17/18,4,8256
1/17/18,5,9015
1/17/18,6,9801
1/17/18,7,10308
1/17/18,8,10685
1/17/18,9,10662
1/17/18,10,10394
1/17/18,11,10263
1/17/18,12,10007
1/17/18,13,9985
1/17/18,14,9808
1/17/18,15,9683
1/17/18,16,9372
1/17/18,17,9657
1/17/18,18,9688
1/17/18,19,9617
1/17/18,20,9585
1/17/18,21,9617
1/17/18,22,9297
1/17/18,23,9187
1/18/18,0,9137
1/18/18,1,9163
1/18/18,2,9307
1/18/18,3,9319
1/18/18,4,9708
1/18/18,5,10470
1/18/18,6,11034
1/18/18,7,11499
1/18/18,8,11609
1/18/18,9,11301
1/18/18,10,11185
1/18/18,11,10671
1/18/18,12,10076
1/18/18,13,10008
1/18/18,14,9840
1/18/18,15,9454
1/18/18,16,8902
1/18/18,17,9160
1/18/18,18,9146
1/18/18,19,8924
1/18/18,20,8918
1/18/18,21,9092
1/18/18,22,9044
1/18/18,23,8945
1/19/18,0,9128
1/19/18,1,8991
1/19/18,2,8904
1/19/18,3,9066
1/19/18,4,9338
1/19/18,5,10095
1/19/18,6,10624
1/19/18,7,10838
1/19/18,8,10894
1/19/18,9,10668
1/19/18,10,10095
1/19/18,11,9615
1/19/18,12,9336
1/19/18,13,9153
1/19/18,14,8949
1/19/18,15,8397
1/19/18,16,8113
1/19/18,17,8344
1/19/18,18,8178
1/19/18,19,8128
1/19/18,20,8082
1/19/18,21,8013
1/19/18,22,7850
1/19/18,23,7745
1/20/18,0,7881
1/20/18,1,7832
1/20/18,2,7861
1/20/18,3,7851
1/20/18,4,7936
1/20/18,5,8054
1/20/18,6,8194
1/20/18,7,7775
1/20/18,8,7613
1/20/18,9,7379
1/20/18,10,7156
1/20/18,11,7007
1/20/18,12,6791
1/20/18,13,6625
1/20/18,14,6613
1/20/18,15,6655
1/20/18,16,6812
1/20/18,17,7244
1/20/18,18,7353
1/20/18,19,7139
1/20/18,20,7263
1/20/18,21,7277
1/20/18,22,7157
1/20/18,23,7097
1/21/18,0,7129
1/21/18,1,7106
1/21/18,2,7184
1/21/18,3,7222
1/21/18,4,7353
1/21/18,5,7554
1/21/18,6,7502
1/21/18,7,7164
1/21/18,8,7037
1/21/18,9,6771
1/21/18,10,6655
1/21/18,11,6643
1/21/18,12,6573
1/21/18,13,6647
1/21/18,14,6639
1/21/18,15,6674
1/21/18,16,6565
1/21/18,17,6974
1/21/18,18,6932
1/21/18,19,6873
1/21/18,20,6855
1/21/18,21,6841
1/21/18,22,6866
1/21/18,23,6878
1/22/18,0,6945
1/22/18,1,6890
1/22/18,2,6875
1/22/18,3,6968
1/22/18,4,7168
1/22/18,5,7791
1/22/18,6,8074
1/22/18,7,8465
1/22/18,8,8974
1/22/18,9,9099
1/22/18,10,9254
1/22/18,11,9269
1/22/18,12,9333
1/22/18,13,9165
1/22/18,14,9004
1/22/18,15,8893
1/22/18,16,8613
1/22/18,17,8459
1/22/18,18,8135
1/22/18,19,7632
1/22/18,20,7412
1/22/18,21,7226
1/22/18,22,6911
1/22/18,23,6834
1/23/18,0,6653
1/23/18,1,6747
1/23/18,2,6730
1/23/18,3,6761
1/23/18,4,7149
1/23/18,5,7760
1/23/18,6,7960
1/23/18,7,8468
1/23/18,8,8679
1/23/18,9,8867
1/23/18,10,8747
1/23/18,11,8674
1/23/18,12,8611
1/23/18,13,8625
1/23/18,14,8531
1/23/18,15,8371
1/23/18,16,7957
1/23/18,17,7991
1/23/18,18,7926
1/23/18,19,7565
1/23/18,20,7519
1/23/18,21,7494
1/23/18,22,7327
1/23/18,23,7083
1/24/18,0,7107
1/24/18,1,7112
1/24/18,2,7107
1/24/18,3,7241
1/24/18,4,7581
1/24/18,5,8267
1/24/18,6,8823
1/24/18,7,9409
1/24/18,8,9487
1/24/18,9,9367
1/24/18,10,9290
1/24/18,11,9135
1/24/18,12,9011
1/24/18,13,9049
1/24/18,14,8934
1/24/18,15,8794
1/24/18,16,8201
1/24/18,17,8309
1/24/18,18,8003
1/24/18,19,7729
1/24/18,20,7675
1/24/18,21,7606
1/24/18,22,7476
1/24/18,23,7390
1/25/18,0,7392
1/25/18,1,7368
1/25/18,2,7437
1/25/18,3,7563
1/25/18,4,7924
1/25/18,5,8767
1/25/18,6,9262
1/25/18,7,9619
1/25/18,8,9689
1/25/18,9,9584
1/25/18,10,9381
1/25/18,11,9217
1/25/18,12,8984
1/25/18,13,8739
1/25/18,14,8624
1/25/18,15,8386
1/25/18,16,7908
1/25/18,17,7950
1/25/18,18,7963
1/25/18,19,7815
1/25/18,20,7655
1/25/18,21,7705
1/25/18,22,7469
1/25/18,23,7330
1/26/18,0,7289
1/26/18,1,7343
1/26/18,2,7456
1/26/18,3,7489
1/26/18,4,7882
1/26/18,5,8565
1/26/18,6,9171
1/26/18,7,9355
1/26/18,8,9267
1/26/18,9,9039
1/26/18,10,8707
1/26/18,11,8633
1/26/18,12,8580
1/26/18,13,8627
1/26/18,14,8426
1/26/18,15,8052
1/26/18,16,7625
1/26/18,17,7721
1/26/18,18,7305
1/26/18,19,7135
1/26/18,20,7026
1/26/18,21,6907
1/26/18,22,6674
1/26/18,23,6560
1/27/18,0,6535
1/27/18,1,6533
1/27/18,2,6562
1/27/18,3,6620
1/27/18,4,6688
1/27/18,5,6937
1/27/18,6,6765
1/27/18,7,6543
1/27/18,8,6513
1/27/18,9,6510
1/27/18,10,6518
1/27/18,11,6498
1/27/18,12,6522
1/27/18,13,6566
1/27/18,14,6477
1/27/18,15,6479
1/27/18,16,6485
1/27/18,17,6916
1/27/18,18,6858
1/27/18,19,6777
1/27/18,20,6686
1/27/18,21,6676
1/27/18,22,6527
1/27/18,23,6506
1/28/18,0,6584
1/28/18,1,6574
1/28/18,2,6579
1/28/18,3,6568
1/28/18,4,6714
1/28/18,5,6743
1/28/18,6,6863
1/28/18,7,6469
1/28/18,8,6363
1/28/18,9,6439
1/28/18,10,6609
1/28/18,11,6631
1/28/18,12,6660
1/28/18,13,6690
1/28/18,14,6678
1/28/18,15,6675
1/28/18,16,6674
1/28/18,17,6998
1/28/18,18,6902
1/28/18,19,6807
1/28/18,20,6811
1/28/18,21,6751
1/28/18,22,6650
1/28/18,23,6585
1/29/18,0,6616
1/29/18,1,6607
1/29/18,2,6630
1/29/18,3,6657
1/29/18,4,6970
1/29/18,5,7671
1/29/18,6,7955
1/29/18,7,8092
1/29/18,8,8529
1/29/18,9,8785
1/29/18,10,8854
1/29/18,11,8662
1/29/18,12,8619
1/29/18,13,8517
1/29/18,14,8326
1/29/18,15,8128
1/29/18,16,7532
1/29/18,17,7496
1/29/18,18,7343
1/29/18,19,7068
1/29/18,20,7032
1/29/18,21,6942
1/29/18,22,6800
1/29/18,23,6766
1/30/18,0,6775
1/30/18,1,6843
1/30/18,2,6870
1/30/18,3,6932
1/30/18,4,7325
1/30/18,5,8168
1/30/18,6,8804
1/30/18,7,9387
1/30/18,8,9630
1/30/18,9,9675
1/30/18,10,9378
1/30/18,11,9206
1/30/18,12,9205
1/30/18,13,8944
1/30/18,14,8682
1/30/18,15,8468
1/30/18,16,8005
1/30/18,17,8081
1/30/18,18,8298
1/30/18,19,7975
1/30/18,20,7916
1/30/18,21,7829
1/30/18,22,7484
1/30/18,23,7460
1/31/18,0,7496
1/31/18,1,7576
1/31/18,2,7619
1/31/18,3,7738
1/31/18,4,8038
1/31/18,5,8817
1/31/18,6,9382
1/31/18,7,9700
1/31/18,8,9794
1/31/18,9,9394
1/31/18,10,8940
1/31/18,11,8870
1/31/18,12,8895
1/31/18,13,8843
1/31/18,14,8549
1/31/18,15,8355
1/31/18,16,7977
1/31/18,17,7962
1/31/18,18,8035
1/31/18,19,7562
1/31/18,20,7450
1/31/18,21,7399
1/31/18,22,7245
1/31/18,23,7116
2/1/18,0,7089
2/1/18,1,7051
2/1/18,2,7079
2/1/18,3,7126
2/1/18,4,7333
2/1/18,5,8121
2/1/18,6,8648
2/1/18,7,9003
2/1/18,8,9365
2/1/18,9,9433
2/1/18,10,9263
2/1/18,11,9248
2/1/18,12,9100
2/1/18,13,9049
2/1/18,14,8827
2/1/18,15,8590
2/1/18,16,8092
2/1/18,17,8209
2/1/18,18,7989
2/1/18,19,7726
2/1/18,20,7491
2/1/18,21,7510
2/1/18,22,7040
2/1/18,23,6916
2/2/18,0,6846
2/2/18,1,6768
2/2/18,2,6766
2/2/18,3,6772
2/2/18,4,7096
2/2/18,5,7789
2/2/18,6,8138
2/2/18,7,8490
2/2/18,8,8879
2/2/18,9,9145
2/2/18,10,9075
2/2/18,11,8797
2/2/18,12,8581
2/2/18,13,8657
2/2/18,14,8325
2/2/18,15,7971
2/2/18,16,7614
2/2/18,17,7675
2/2/18,18,7811
2/2/18,19,7590
2/2/18,20,7451
2/2/18,21,7457
2/2/18,22,7265
2/2/18,23,7218
2/3/18,0,7308
2/3/18,1,7325
2/3/18,2,7507
2/3/18,3,7569
2/3/18,4,7797
2/3/18,5,7948
2/3/18,6,7971
2/3/18,7,7746
2/3/18,8,7588
2/3/18,9,7248
2/3/18,10,6947
2/3/18,11,6682
2/3/18,12,6604
2/3/18,13,6494
2/3/18,14,6382
2/3/18,15,6473
2/3/18,16,6470
2/3/18,17,6843
2/3/18,18,6931
2/3/18,19,6787
2/3/18,20,6758
2/3/18,21,6704
2/3/18,22,6530
2/3/18,23,6492
2/4/18,0,6489
2/4/18,1,6495
2/4/18,2,6535
2/4/18,3,6557
2/4/18,4,6683
2/4/18,5,6723
2/4/18,6,6554
2/4/18,7,6302
2/4/18,8,6444
2/4/18,9,6658
2/4/18,10,6678
2/4/18,11,6654
2/4/18,12,6693
2/4/18,13,6721
2/4/18,14,6682
2/4/18,15,6748
2/4/18,16,6745
2/4/18,17,6821
2/4/18,18,6967
2/4/18,19,6758
2/4/18,20,6740
2/4/18,21,6675
2/4/18,22,6550
2/4/18,23,6585
2/5/18,0,6680
2/5/18,1,6726
2/5/18,2,6743
2/5/18,3,6836
2/5/18,4,7038
2/5/18,5,7890
2/5/18,6,8251
2/5/18,7,8572
2/5/18,8,8597
2/5/18,9,8616
2/5/18,10,8606
2/5/18,11,8569
2/5/18,12,8796
2/5/18,13,8809
2/5/18,14,8714
2/5/18,15,8320
2/5/18,16,7943
2/5/18,17,7754
2/5/18,18,7841
2/5/18,19,7511
2/5/18,20,7445
2/5/18,21,7396
2/5/18,22,7216
2/5/18,23,7000
2/6/18,0,6936
2/6/18,1,6846
2/6/18,2,6825
2/6/18,3,6855
2/6/18,4,7123
2/6/18,5,7845
2/6/18,6,8336
2/6/18,7,8665
2/6/18,8,8825
2/6/18,9,8982
2/6/18,10,9186
2/6/18,11,9183
2/6/18,12,9363
2/6/18,13,9407
2/6/18,14,9256
2/6/18,15,9100
2/6/18,16,8563
2/6/18,17,8339
2/6/18,18,8166
2/6/18,19,7658
2/6/18,20,7467
2/6/18,21,7381
2/6/18,22,7026
2/6/18,23,6942
2/7/18,0,6872
2/7/18,1,6785
2/7/18,2,6789
2/7/18,3,6872
2/7/18,4,7122
2/7/18,5,7775
2/7/18,6,8101
2/7/18,7,8858
2/7/18,8,9355
2/7/18,9,9851
2/7/18,10,10047
2/7/18,11,10145
2/7/18,12,10397
2/7/18,13,10300
2/7/18,14,10366
2/7/18,15,9730
2/7/18,16,9173
2/7/18,17,9045
2/7/18,18,7632
2/7/18,19,7279
2/7/18,20,7164
2/7/18,21,7638
2/7/18,22,7201
2/7/18,23,6833
2/8/18,0,6697
2/8/18,1,6642
2/8/18,2,6584
2/8/18,3,6504
2/8/18,4,6722
2/8/18,5,7410
2/8/18,6,7756
2/8/18,7,8397
2/8/18,8,8767
2/8/18,9,9027
2/8/18,10,9021
2/8/18,11,8929
2/8/18,12,8830
2/8/18,13,8773
2/8/18,14,8583
2/8/18,15,8428
2/8/18,16,7995
2/8/18,17,7914
2/8/18,18,7656
2/8/18,19,7295
2/8/18,20,7076
2/8/18,21,6945
2/8/18,22,6800
2/8/18,23,6635
2/9/18,0,6531
2/9/18,1,6633
2/9/18,2,6528
2/9/18,3,6530
2/9/18,4,6766
2/9/18,5,7422
2/9/18,6,7660
2/9/18,7,8106
2/9/18,8,8482
2/9/18,9,8448
2/9/18,10,8558
2/9/18,11,8679
2/9/18,12,8609
2/9/18,13,8584
2/9/18,14,8534
2/9/18,15,8288
2/9/18,16,7745
2/9/18,17,7701
2/9/18,18,7499
2/9/18,19,7154
2/9/18,20,6950
2/9/18,21,6977
2/9/18,22,6740
2/9/18,23,6563
2/10/18,0,6519
2/10/18,1,6446
2/10/18,2,6436
2/10/18,3,6367
2/10/18,4,6465
2/10/18,5,6504
2/10/18,6,6513
2/10/18,7,6282
2/10/18,8,6298
2/10/18,9,6563
2/10/18,10,6731
2/10/18,11,6832
2/10/18,12,6962
2/10/18,13,7020
2/10/18,14,6945
2/10/18,15,6889
2/10/18,16,6955
2/10/18,17,7359
2/10/18,18,7351
2/10/18,19,7131
2/10/18,20,7013
2/10/18,21,6979
2/10/18,22,6902
2/10/18,23,6819
2/11/18,0,6730
2/11/18,1,6836
2/11/18,2,6755
2/11/18,3,6840
2/11/18,4,6912
2/11/18,5,6975
2/11/18,6,6761
2/11/18,7,6528
2/11/18,8,6629
2/11/18,9,6783
2/11/18,10,6868
2/11/18,11,6884
2/11/18,12,6913
2/11/18,13,6945
2/11/18,14,6469
2/11/18,15,6224
2/11/18,16,6238
2/11/18,17,6387
2/11/18,18,6323
2/11/18,19,6749
2/11/18,20,6875
2/11/18,21,6769
2/11/18,22,6747
2/11/18,23,6710
2/12/18,0,6693
2/12/18,1,6651
2/12/18,2,6702
2/12/18,3,6788
2/12/18,4,7048
2/12/18,5,7766
2/12/18,6,8231
2/12/18,7,8769
2/12/18,8,8930
2/12/18,9,9173
2/12/18,10,9257
2/12/18,11,9436
2/12/18,12,9442
2/12/18,13,9421
2/12/18,14,9324
2/12/18,15,8806
2/12/18,16,8447
2/12/18,17,8116
2/12/18,18,8061
2/12/18,19,7620
2/12/18,20,7624
2/12/18,21,7469
2/12/18,22,7056
2/12/18,23,6996
2/13/18,0,6930
2/13/18,1,6812
2/13/18,2,6822
2/13/18,3,6906
2/13/18,4,7178
2/13/18,5,7854
2/13/18,6,8242
2/13/18,7,8875
2/13/18,8,9204
2/13/18,9,9549
2/13/18,10,9689
2/13/18,11,10205
2/13/18,12,10601
2/13/18,13,10680
2/13/18,14,10445
2/13/18,15,9888
2/13/18,16,9062
2/13/18,17,8673
2/13/18,18,8533
2/13/18,19,8248
2/13/18,20,8199
2/13/18,21,7934
2/13/18,22,7548
2/13/18,23,7251
2/14/18,0,7197
2/14/18,1,7161
2/14/18,2,7082
2/14/18,3,7113
2/14/18,4,7370
2/14/18,5,7943
2/14/18,6,8230
2/14/18,7,8658
2/14/18,8,9152
2/14/18,9,9476
2/14/18,10,9708
2/14/18,11,9546
2/14/18,12,9678
2/14/18,13,9624
2/14/18,14,9320
2/14/18,15,9000
2/14/18,16,8407
2/14/18,17,8157
2/14/18,18,7932
2/14/18,19,7594
2/14/18,20,7501
2/14/18,21,7312
2/14/18,22,7058
2/14/18,23,6826
2/15/18,0,6846
2/15/18,1,6821
2/15/18,2,6832
2/15/18,3,6882
2/15/18,4,7180
2/15/18,5,7800
2/15/18,6,8201
2/15/18,7,8632
2/15/18,8,9113
2/15/18,9,9552
2/15/18,10,9835
2/15/18,11,9837
2/15/18,12,9887
2/15/18,13,9972
2/15/18,14,9662
2/15/18,15,9318
2/15/18,16,8769
2/15/18,17,8231
2/15/18,18,8239
2/15/18,19,7875
2/15/18,20,7623
2/15/18,21,7336
2/15/18,22,6988
2/15/18,23,6818
2/16/18,0,6828
2/16/18,1,6750
2/16/18,2,6765
2/16/18,3,6734
2/16/18,4,7043
2/16/18,5,7547
2/16/18,6,7769
2/16/18,7,7870
2/16/18,8,8315
2/16/18,9,8619
2/16/18,10,8822
2/16/18,11,8960
2/16/18,12,9032
2/16/18,13,8924
2/16/18,14,8753
2/16/18,15,8578
2/16/18,16,8183
2/16/18,17,7849
2/16/18,18,7719
2/16/18,19,7371
2/16/18,20,7204
2/16/18,21,7113
2/16/18,22,6878
2/16/18,23,6766
2/17/18,0,6661
2/17/18,1,6664
2/17/18,2,6693
2/17/18,3,6770
2/17/18,4,6906
2/17/18,5,6956
2/17/18,6,6745
2/17/18,7,6688
2/17/18,8,6884
2/17/18,9,7163
2/17/18,10,7421
2/17/18,11,7514
2/17/18,12,7644
2/17/18,13,7664
2/17/18,14,7692
2/17/18,15,7850
2/17/18,16,7579
2/17/18,17,7598
2/17/18,18,7623
2/17/18,19,7335
2/17/18,20,7120
2/17/18,21,7123
2/17/18,22,6931
2/17/18,23,6865
2/18/18,0,6769
2/18/18,1,6796
2/18/18,2,6736
2/18/18,3,6710
2/18/18,4,6875
2/18/18,5,6959
2/18/18,6,6731
2/18/18,7,6579
2/18/18,8,6659
2/18/18,9,6970
2/18/18,10,7243
2/18/18,11,7362
2/18/18,12,7446
2/18/18,13,7558
2/18/18,14,7578
2/18/18,15,7594
2/18/18,16,7556
2/18/18,17,7442
2/18/18,18,7611
2/18/18,19,7276
2/18/18,20,7224
2/18/18,21,7082
2/18/18,22,6883
2/18/18,23,6791
2/19/18,0,6729
2/19/18,1,6651
2/19/18,2,6566
2/19/18,3,6658
2/19/18,4,6797
2/19/18,5,6774
2/19/18,6,6495
2/19/18,7,6342
2/19/18,8,6556
2/19/18,9,6724
2/19/18,10,6922
2/19/18,11,7170
2/19/18,12,7358
2/19/18,13,7471
2/19/18,14,7442
2/19/18,15,7413
2/19/18,16,7273
2/19/18,17,7228
2/19/18,18,7359
2/19/18,19,7210
2/19/18,20,6941
2/19/18,21,6909
2/19/18,22,6783
2/19/18,23,6800
2/20/18,0,6703
2/20/18,1,6706
2/20/18,2,6686
2/20/18,3,6828
2/20/18,4,7208
2/20/18,5,8000
2/20/18,6,8158
2/20/18,7,8939
2/20/18,8,9610
2/20/18,9,9986
2/20/18,10,10515
2/20/18,11,10756
2/20/18,12,10739
2/20/18,13,10882
2/20/18,14,10764
2/20/18,15,10536
2/20/18,16,10002
2/20/18,17,9337
2/20/18,18,9116
2/20/18,19,8702
2/20/18,20,8440
2/20/18,21,8242
2/20/18,22,7750
2/20/18,23,7448
2/21/18,0,7338
2/21/18,1,7318
2/21/18,2,7301
2/21/18,3,7313
2/21/18,4,7705
2/21/18,5,8434
2/21/18,6,8580
2/21/18,7,9332
2/21/18,8,10371
2/21/18,9,10954
2/21/18,10,11011
2/21/18,11,11032
2/21/18,12,11313
2/21/18,13,11549
2/21/18,14,11104
2/21/18,15,10866
2/21/18,16,10186
2/21/18,17,9439
2/21/18,18,9205
2/21/18,19,8661
2/21/18,20,8362
2/21/18,21,8119
2/21/18,22,7627
2/21/18,23,7292
2/22/18,0,7202
2/22/18,1,7169
2/22/18,2,7111
2/22/18,3,7192
2/22/18,4,7517
2/22/18,5,8176
2/22/18,6,8326
2/22/18,7,9133
2/22/18,8,10088
2/22/18,9,10664
2/22/18,10,11043
2/22/18,11,11106
2/22/18,12,11125
2/22/18,13,11023
2/22/18,14,10816
2/22/18,15,10396
2/22/18,16,9592
2/22/18,17,8917
2/22/18,18,8719
2/22/18,19,8230
2/22/18,20,7918
2/22/18,21,7789
2/22/18,22,7465
2/22/18,23,7148
2/23/18,0,6971
2/23/18,1,6987
2/23/18,2,6996
2/23/18,3,6966
2/23/18,4,7356
2/23/18,5,8078
2/23/18,6,8193
2/23/18,7,8941
2/23/18,8,9897
2/23/18,9,10576
2/23/18,10,10851
2/23/18,11,10773
2/23/18,12,10908
2/23/18,13,11034
2/23/18,14,10626
2/23/18,15,10156
2/23/18,16,9468
2/23/18,17,8858
2/23/18,18,8573
2/23/18,19,8080
2/23/18,20,7821
2/23/18,21,7491
2/23/18,22,7137
2/23/18,23,6856
2/24/18,0,6844
2/24/18,1,6753
2/24/18,2,6692
2/24/18,3,6736
2/24/18,4,6892
2/24/18,5,6893
2/24/18,6,6595
2/24/18,7,6809
2/24/18,8,7121
2/24/18,9,7288
2/24/18,10,7639
2/24/18,11,7899
2/24/18,12,8017
2/24/18,13,8031
2/24/18,14,8028
2/24/18,15,8002
2/24/18,16,7776
2/24/18,17,7781
2/24/18,18,7873
2/24/18,19,7595
2/24/18,20,7383
2/24/18,21,7247
2/24/18,22,7084
2/24/18,23,6939
2/25/18,0,6917
2/25/18,1,6940
2/25/18,2,6957
2/25/18,3,6978
2/25/18,4,7291
2/25/18,5,7247
2/25/18,6,6986
2/25/18,7,6871
2/25/18,8,7119
2/25/18,9,7428
2/25/18,10,7518
2/25/18,11,7865
2/25/18,12,8212
2/25/18,13,8330
2/25/18,14,8201
2/25/18,15,8103
2/25/18,16,7862
2/25/18,17,7705
2/25/18,18,7605
2/25/18,19,7251
2/25/18,20,7130
2/25/18,21,6952
2/25/18,22,6932
2/25/18,23,6889
2/26/18,0,6878
2/26/18,1,6927
2/26/18,2,6915
2/26/18,3,7045
2/26/18,4,7512
2/26/18,5,8432
2/26/18,6,8743
2/26/18,7,9476
2/26/18,8,10248
2/26/18,9,9314
2/26/18,10,9434
2/26/18,11,10119
2/26/18,12,10552
2/26/18,13,10905
2/26/18,14,10809
2/26/18,15,10486
2/26/18,16,9832
2/26/18,17,8973
2/26/18,18,8657
2/26/18,19,8220
2/26/18,20,7979
2/26/18,21,7787
2/26/18,22,7497
2/26/18,23,7289
2/27/18,0,7193
2/27/18,1,7102
2/27/18,2,7099
2/27/18,3,7120
2/27/18,4,7431
2/27/18,5,8035
2/27/18,6,8154
2/27/18,7,8808
2/27/18,8,9407
2/27/18,9,9815
2/27/18,10,9864
2/27/18,11,10104
2/27/18,12,10351
2/27/18,13,10409
2/27/18,14,10513
2/27/18,15,10219
2/27/18,16,9329
2/27/18,17,8738
2/27/18,18,8533
2/27/18,19,7956
2/27/18,20,7546
2/27/18,21,7293
2/27/18,22,6966
2/27/18,23,6750
2/28/18,0,6646
2/28/18,1,6678
2/28/18,2,6634
2/28/18,3,6680
2/28/18,4,7006
2/28/18,5,7600
2/28/18,6,7859
2/28/18,7,8596
2/28/18,8,9105
2/28/18,9,9542
2/28/18,10,10169
2/28/18,11,10859
2/28/18,12,11112
2/28/18,13,11251
2/28/18,14,11482
2/28/18,15,11053
2/28/18,16,10513
2/28/18,17,9988
2/28/18,18,9573
2/28/18,19,9069
2/28/18,20,8852
2/28/18,21,8817
2/28/18,22,8460
2/28/18,23,7957
3/1/18,0,7898
3/1/18,1,7838
3/1/18,2,7893
3/1/18,3,7835
3/1/18,4,8228
3/1/18,5,8958
3/1/18,6,9275
3/1/18,7,9970
3/1/18,8,10561
3/1/18,9,11908
3/1/18,10,12211
3/1/18,11,12001
3/1/18,12,12304
3/1/18,13,12314
3/1/18,14,11999
3/1/18,15,11493
3/1/18,16,10886
3/1/18,17,10059
3/1/18,18,9729
3/1/18,19,8341
3/1/18,20,7869
3/1/18,21,7685
3/1/18,22,7291
3/1/18,23,7099
3/2/18,0,6983
3/2/18,1,6769
3/2/18,2,6707
3/2/18,3,6690
3/2/18,4,6987
3/2/18,5,7554
3/2/18,6,7487
3/2/18,7,8128
3/2/18,8,8489
3/2/18,9,8892
3/2/18,10,9183
3/2/18,11,9421
3/2/18,12,9487
3/2/18,13,9659
3/2/18,14,9600
3/2/18,15,9366
3/2/18,16,8707
3/2/18,17,7972
3/2/18,18,7885
3/2/18,19,7394
3/2/18,20,7194
3/2/18,21,6943
3/2/18,22,6698
3/2/18,23,6523
3/3/18,0,6534
3/3/18,1,6524
3/3/18,2,6543
3/3/18,3,6568
3/3/18,4,6730
3/3/18,5,6697
3/3/18,6,6372
3/3/18,7,6477
3/3/18,8,6518
3/3/18,9,6486
3/3/18,10,6530
3/3/18,11,6670
3/3/18,12,6880
3/3/18,13,6900
3/3/18,14,7084
3/3/18,15,7073
3/3/18,16,7006
3/3/18,17,6832
3/3/18,18,7039
3/3/18,19,6823
3/3/18,20,6689
3/3/18,21,6614
3/3/18,22,6454
3/3/18,23,6381
