Meter ID     , Date / Time          , KW(ch: 1  set:0)   , KVAR(ch: 2  set:0) , KVA(0(ch: 2  set:0), PF(0(ch: 3  set:0) ,
8B249620     , 3/4/19 14:15         ,4773.6,1044,4886.43,0.98,
8B249620     , 3/4/19 14:30         ,4896,1015.2,5000.14,0.98,
8B249620     , 3/4/19 14:45         ,5457.6,1000.8,5548.6,0.98,
8B249620     , 3/4/19 15:00         ,5608.8,1008,5698.66,0.98,
8B249620     , 3/4/19 15:15         ,5716.8,1008,5804.99,0.98,
8B249620     , 3/4/19 15:30         ,6055.2,1000.8,6137.35,0.99,
8B249620     , 3/4/19 15:45         ,5824.8,1015.2,5912.61,0.99,
8B249620     , 3/4/19 16:00         ,6559.2,979.2,6631.89,0.99,
8B249620     , 3/4/19 16:15         ,7221.6,1015.2,7292.61,0.99,
8B249620     , 3/4/19 16:30         ,6710.4,1000.8,6784.62,0.99,
8B249620     , 3/4/19 16:45         ,6645.6,972,6716.31,0.99,
8B249620     , 3/4/19 17:00         ,6912,957.6,6978.02,0.99,
8B249620     , 3/4/19 17:15         ,7336.8,972,7400.91,0.99,
8B249620     , 3/4/19 17:30         ,7639.2,936,7696.33,0.99,
8B249620     , 3/4/19 17:45         ,7912.8,950.4,7969.67,0.99,
8B249620     , 3/4/19 18:00         ,8042.4,914.4,8094.22,0.99,
8B249620     , 3/4/19 18:15         ,8186.4,1022.4,8250,0.99,
8B249620     , 3/4/19 18:30         ,8344.8,1029.6,8408.08,0.99,
8B249620     , 3/4/19 18:45         ,8474.4,1101.6,8545.7,0.99,
8B249620     , 3/4/19 19:00         ,8618.4,1166.4,8696.97,0.99,
8B249620     , 3/4/19 19:15         ,8625.6,1173.6,8705.07,0.99,
8B249620     , 3/4/19 19:30         ,8690.4,1173.6,8769.29,0.99,
8B249620     , 3/4/19 19:45         ,8762.4,1195.2,8843.54,0.99,
8B249620     , 3/4/19 20:00         ,8676,1173.6,8755.02,0.99,
8B249620     , 3/4/19 20:15         ,8589.6,1159.2,8667.47,0.99,
8B249620     , 3/4/19 20:30         ,8395.2,1159.2,8474.85,0.99,
8B249620     , 3/4/19 20:45         ,8056.8,1152,8138.74,0.99,
8B249620     , 3/4/19 21:00         ,7776,1137.6,7858.77,0.99,
8B249620     , 3/4/19 21:15         ,7545.6,1137.6,7630.87,0.99,
8B249620     , 3/4/19 21:30         ,7358.4,1108.8,7441.47,0.99,
8B249620     , 3/4/19 21:45         ,7200,1137.6,7289.32,0.99,
8B249620     , 3/4/19 22:00         ,6984,1087.2,7068.12,0.99,
8B249620     , 3/4/19 22:15         ,6638.4,1065.6,6723.38,0.99,
8B249620     , 3/4/19 22:30         ,6271.2,1000.8,6350.55,0.99,
8B249620     , 3/4/19 22:45         ,6033.6,957.6,6109.12,0.99,
8B249620     , 3/4/19 23:00         ,5803.2,928.8,5877.06,0.99,
8B249620     , 3/4/19 23:15         ,5594.4,928.8,5670.98,0.99,
8B249620     , 3/4/19 23:30         ,5486.4,914.4,5562.08,0.99,
8B249620     , 3/4/19 23:45         ,5328,900,5403.48,0.99,
8B249620     , 3/5/19 00:00         ,5119.2,885.6,5195.24,0.99,
8B249620     , 3/5/19 00:15         ,5011.2,828,5079.14,0.99,
8B249620     , 3/5/19 00:30         ,4910.4,820.8,4978.53,0.99,
8B249620     , 3/5/19 00:45         ,4802.4,806.4,4869.63,0.99,
8B249620     , 3/5/19 01:00         ,4737.6,799.2,4804.54,0.99,
8B249620     , 3/5/19 01:15         ,4658.4,799.2,4726.46,0.99,
8B249620     , 3/5/19 01:30         ,4730.4,871.2,4809.96,0.98,
8B249620     , 3/5/19 01:45         ,4694.4,849.6,4770.66,0.98,
8B249620     , 3/5/19 02:00         ,4600.8,770.4,4664.86,0.99,
8B249620     , 3/5/19 02:15         ,4579.2,784.8,4645.96,0.99,
8B249620     , 3/5/19 02:30         ,4557.6,770.4,4622.25,0.99,
8B249620     , 3/5/19 02:45         ,4694.4,770.4,4757.2,0.99,
8B249620     , 3/5/19 03:00         ,4867.2,770.4,4927.79,0.99,
8B249620     , 3/5/19 03:15         ,5025.6,777.6,5085.4,0.99,
8B249620     , 3/5/19 03:30         ,5198.4,777.6,5256.24,0.99,
8B249620     , 3/5/19 03:45         ,5256,770.4,5312.16,0.99,
8B249620     , 3/5/19 04:00         ,5493.6,741.6,5543.43,0.99,
8B249620     , 3/5/19 04:15         ,5803.2,741.6,5850.39,0.99,
8B249620     , 3/5/19 04:30         ,4975.2,698.4,5023.98,0.99,
8B249620     , 3/5/19 04:45         ,4766.4,698.4,4817.29,0.99,
8B249620     , 3/5/19 05:00         ,4773.6,684,4822.36,0.99,
8B249620     , 3/5/19 05:15         ,5191.2,720,5240.89,0.99,
8B249620     , 3/5/19 05:30         ,5270.4,712.8,5318.38,0.99,
8B249620     , 3/5/19 05:45         ,5666.4,734.4,5713.79,0.99,
8B249620     , 3/5/19 06:00         ,5796,734.4,5842.34,0.99,
8B249620     , 3/5/19 06:15         ,5904,777.6,5954.99,0.99,
8B249620     , 3/5/19 06:30         ,5925.6,784.8,5977.34,0.99,
8B249620     , 3/5/19 06:45         ,6040.8,806.4,6094.39,0.99,
8B249620     , 3/5/19 07:00         ,6314.4,777.6,6362.1,0.99,
8B249620     , 3/5/19 07:15         ,6523.2,734.4,6564.41,0.99,
8B249620     , 3/5/19 07:30         ,6328.8,777.6,6376.39,0.99,
8B249620     , 3/5/19 07:45         ,6458.4,784.8,6505.91,0.99,
8B249620     , 3/5/19 08:00         ,6552,763.2,6596.3,0.99,
8B249620     , 3/5/19 08:15         ,6998.4,799.2,7043.89,0.99,
8B249620     , 3/5/19 08:30         ,6652.8,835.2,6705.02,0.99,
8B249620     , 3/5/19 08:45         ,6141.6,842.4,6199.1,0.99,
8B249620     , 3/5/19 09:00         ,5731.2,849.6,5793.83,0.99,
8B249620     , 3/5/19 09:15         ,4737.6,950.4,4831.99,0.98,
8B249620     , 3/5/19 09:30         ,4845.6,914.4,4931.12,0.98,
8B249620     , 3/5/19 09:45         ,3405.6,1108.8,3581.56,0.95,
8B249620     , 3/5/19 10:00         ,4024.8,1044,4158,0.97,
8B249620     , 3/5/19 10:15         ,4521.6,979.2,4626.41,0.98,
8B249620     , 3/5/19 10:30         ,4507.2,964.8,4609.3,0.98,
8B249620     , 3/5/19 10:45         ,5313.6,842.4,5379.96,0.99,
8B249620     , 3/5/19 11:00         ,4651.2,972,4751.68,0.98,
8B249620     , 3/5/19 11:15         ,4752,993.6,4854.77,0.98,
8B249620     , 3/5/19 11:30         ,3636,1116,3803.41,0.96,
8B249620     , 3/5/19 11:45         ,3312,1267.2,3546.14,0.93,
8B249620     , 3/5/19 12:00         ,3758.4,1245.6,3959.43,0.95,
8B249620     , 3/5/19 12:15         ,4500,1173.6,4650.52,0.97,
8B249620     , 3/5/19 12:30         ,3448.8,1317.6,3691.92,0.93,
8B249620     , 3/5/19 12:45         ,3600,1310.4,3831.08,0.94,
8B249620     , 3/5/19 13:00         ,3369.6,1332,3623.32,0.93,
8B249620     , 3/5/19 13:15         ,3693.6,1332,3926.44,0.94,
8B249620     , 3/5/19 13:30         ,4514.4,1188,4668.1,0.97,
8B249620     , 3/5/19 13:45         ,4363.2,1173.6,4518.28,0.97,
8B249620     , 3/5/19 14:00         ,3902.4,1245.6,4096.37,0.95,
8B249620     , 3/5/19 14:15         ,4824,1072.8,4941.85,0.98,
8B249620     , 3/5/19 14:30         ,4464,1094.4,4596.19,0.97,
8B249620     , 3/5/19 14:45         ,4716,1108.8,4844.59,0.97,
8B249620     , 3/5/19 15:00         ,5248.8,1144.8,5372.19,0.98,
8B249620     , 3/5/19 15:15         ,4939.2,1238.4,5092.09,0.97,
8B249620     , 3/5/19 15:30         ,5450.4,1224,5586.15,0.98,
8B249620     , 3/5/19 15:45         ,6076.8,1116,6178.43,0.98,
8B249620     , 3/5/19 16:00         ,6278.4,1116,6376.81,0.98,
8B249620     , 3/5/19 16:15         ,6386.4,1173.6,6493.34,0.98,
8B249620     , 3/5/19 16:30         ,6285.6,1044,6371.71,0.99,
8B249620     , 3/5/19 16:45         ,6062.4,1036.8,6150.42,0.99,
8B249620     , 3/5/19 17:00         ,6760.8,1008,6835.53,0.99,
8B249620     , 3/5/19 17:15         ,7545.6,1015.2,7613.59,0.99,
8B249620     , 3/5/19 17:30         ,7660.8,972,7722.22,0.99,
8B249620     , 3/5/19 17:45         ,7653.6,907.2,7707.18,0.99,
8B249620     , 3/5/19 18:00         ,7783.2,943.2,7840.14,0.99,
8B249620     , 3/5/19 18:15         ,7977.6,993.6,8039.24,0.99,
8B249620     , 3/5/19 18:30         ,7963.2,921.6,8016.35,0.99,
8B249620     , 3/5/19 18:45         ,8078.4,1036.8,8144.66,0.99,
8B249620     , 3/5/19 19:00         ,8179.2,1087.2,8251.14,0.99,
8B249620     , 3/5/19 19:15         ,8222.4,1080,8293.02,0.99,
8B249620     , 3/5/19 19:30         ,8208,1072.8,8277.81,0.99,
8B249620     , 3/5/19 19:45         ,8179.2,1051.2,8246.47,0.99,
8B249620     , 3/5/19 20:00         ,8107.2,1072.8,8177.87,0.99,
8B249620     , 3/5/19 20:15         ,7977.6,1058.4,8047.5,0.99,
8B249620     , 3/5/19 20:30         ,7977.6,1065.6,8048.45,0.99,
8B249620     , 3/5/19 20:45         ,7862.4,1080,7936.23,0.99,
8B249620     , 3/5/19 21:00         ,7704,1058.4,7776.36,0.99,
8B249620     , 3/5/19 21:15         ,7430.4,1065.6,7506.42,0.99,
8B249620     , 3/5/19 21:30         ,7308,1116,7392.72,0.99,
8B249620     , 3/5/19 21:45         ,7156.8,1137.6,7246.65,0.99,
8B249620     , 3/5/19 22:00         ,6876,1130.4,6968.3,0.99,
8B249620     , 3/5/19 22:15         ,6782.4,1137.6,6877.14,0.99,
8B249620     , 3/5/19 22:30         ,6537.6,1144.8,6637.08,0.99,
8B249620     , 3/5/19 22:45         ,6307.2,1101.6,6402.68,0.99,
8B249620     , 3/5/19 23:00         ,6026.4,1044,6116.16,0.99,
8B249620     , 3/5/19 23:15         ,5824.8,1029.6,5915.1,0.98,
8B249620     , 3/5/19 23:30         ,5630.4,1000.8,5718.65,0.98,
8B249620     , 3/5/19 23:45         ,5436,979.2,5523.49,0.98,
8B249620     , 3/6/19 00:00         ,5320.8,993.6,5412.78,0.98,
8B249620     , 3/6/19 00:15         ,5176.8,928.8,5259.46,0.98,
8B249620     , 3/6/19 00:30         ,5025.6,864,5099.33,0.99,
8B249620     , 3/6/19 00:45         ,4824,792,4888.58,0.99,
8B249620     , 3/6/19 01:00         ,4752,792,4817.55,0.99,
8B249620     , 3/6/19 01:15         ,4716,792,4782.04,0.99,
8B249620     , 3/6/19 01:30         ,4644,784.8,4709.85,0.99,
8B249620     , 3/6/19 01:45         ,4600.8,784.8,4667.26,0.99,
8B249620     , 3/6/19 02:00         ,4622.4,799.2,4690.98,0.99,
8B249620     , 3/6/19 02:15         ,4557.6,777.6,4623.46,0.99,
8B249620     , 3/6/19 02:30         ,4521.6,748.8,4583.18,0.99,
8B249620     , 3/6/19 02:45         ,4593.6,712.8,4648.57,0.99,
8B249620     , 3/6/19 03:00         ,4737.6,720,4792,0.99,
8B249620     , 3/6/19 03:15         ,4946.4,727.2,4999.57,0.99,
8B249620     , 3/6/19 03:30         ,5076,734.4,5128.85,0.99,
8B249620     , 3/6/19 03:45         ,5162.4,720,5212.37,0.99,
8B249620     , 3/6/19 04:00         ,5414.4,727.2,5463.02,0.99,
8B249620     , 3/6/19 04:15         ,5803.2,748.8,5851.31,0.99,
8B249620     , 3/6/19 04:30         ,4982.4,720,5034.15,0.99,
8B249620     , 3/6/19 04:45         ,4780.8,698.4,4831.54,0.99,
8B249620     , 3/6/19 05:00         ,4845.6,705.6,4896.7,0.99,
8B249620     , 3/6/19 05:15         ,5227.2,748.8,5280.56,0.99,
8B249620     , 3/6/19 05:30         ,5464.8,806.4,5523.98,0.99,
8B249620     , 3/6/19 05:45         ,5774.4,813.6,5831.44,0.99,
8B249620     , 3/6/19 06:00         ,6076.8,871.2,6138.93,0.99,
8B249620     , 3/6/19 06:15         ,6163.2,892.8,6227.53,0.99,
8B249620     , 3/6/19 06:30         ,6184.8,878.4,6246.87,0.99,
8B249620     , 3/6/19 06:45         ,6264,914.4,6330.39,0.99,
8B249620     , 3/6/19 07:00         ,6400.8,885.6,6461.77,0.99,
8B249620     , 3/6/19 07:15         ,6588,741.6,6629.61,0.99,
8B249620     , 3/6/19 07:30         ,6573.6,784.8,6620.28,0.99,
8B249620     , 3/6/19 07:45         ,6674.4,792,6721.23,0.99,
8B249620     , 3/6/19 08:00         ,6904.8,784.8,6949.26,0.99,
8B249620     , 3/6/19 08:15         ,7264.8,741.6,7302.55,0.99,
8B249620     , 3/6/19 08:30         ,7401.6,756,7440.11,0.99,
8B249620     , 3/6/19 08:45         ,7034.4,770.4,7076.46,0.99,
8B249620     , 3/6/19 09:00         ,6480,806.4,6529.98,0.99,
8B249620     , 3/6/19 09:15         ,5673.6,813.6,5731.64,0.99,
8B249620     , 3/6/19 09:30         ,5486.4,806.4,5545.35,0.99,
8B249620     , 3/6/19 09:45         ,5205.6,828,5271.04,0.99,
8B249620     , 3/6/19 10:00         ,5472,734.4,5521.06,0.99,
8B249620     , 3/6/19 10:15         ,5400,712.8,5446.84,0.99,
8B249620     , 3/6/19 10:30         ,5234.4,712.8,5282.71,0.99,
8B249620     , 3/6/19 10:45         ,5623.2,691.2,5665.52,0.99,
8B249620     , 3/6/19 11:00         ,5292,770.4,5347.78,0.99,
8B249620     , 3/6/19 11:15         ,5162.4,770.4,5219.57,0.99,
8B249620     , 3/6/19 11:30         ,5313.6,835.2,5378.84,0.99,
8B249620     , 3/6/19 11:45         ,4802.4,914.4,4888.68,0.98,
8B249620     , 3/6/19 12:00         ,4860,950.4,4952.06,0.98,
8B249620     , 3/6/19 12:15         ,4550.4,1022.4,4663.84,0.98,
8B249620     , 3/6/19 12:30         ,4809.6,1029.6,4918.57,0.98,
8B249620     , 3/6/19 12:45         ,4543.2,1101.6,4674.85,0.97,
8B249620     , 3/6/19 13:00         ,4802.4,1036.8,4913.04,0.98,
8B249620     , 3/6/19 13:15         ,4262.4,1080,4397.1,0.97,
8B249620     , 3/6/19 13:30         ,4370.4,1101.6,4507.1,0.97,
8B249620     , 3/6/19 13:45         ,3816,1180.8,3994.51,0.96,
8B249620     , 3/6/19 14:00         ,4154.4,1152,4311.16,0.96,
8B249620     , 3/6/19 14:15         ,4572,1173.6,4720.22,0.97,
8B249620     , 3/6/19 14:30         ,4543.2,1224,4705.19,0.97,
8B249620     , 3/6/19 14:45         ,5472,1123.2,5586.09,0.98,
8B249620     , 3/6/19 15:00         ,5680.8,1130.4,5792.17,0.98,
8B249620     , 3/6/19 15:15         ,6364.8,1087.2,6456.99,0.99,
8B249620     , 3/6/19 15:30         ,6537.6,1080,6626.21,0.99,
8B249620     , 3/6/19 15:45         ,6559.2,1094.4,6649.87,0.99,
8B249620     , 3/6/19 16:00         ,7322.4,1058.4,7398.5,0.99,
8B249620     , 3/6/19 16:15         ,7905.6,1144.8,7988.06,0.99,
8B249620     , 3/6/19 16:30         ,7164,1008,7234.57,0.99,
8B249620     , 3/6/19 16:45         ,7020,986.4,7088.96,0.99,
8B249620     , 3/6/19 17:00         ,7156.8,1036.8,7231.51,0.99,
8B249620     , 3/6/19 17:15         ,7876.8,957.6,7934.8,0.99,
8B249620     , 3/6/19 17:30         ,7711.2,900,7763.54,0.99,
8B249620     , 3/6/19 17:45         ,7603.2,878.4,7653.77,0.99,
8B249620     , 3/6/19 18:00         ,7696.8,864,7745.14,0.99,
8B249620     , 3/6/19 18:15         ,7898.4,907.2,7950.33,0.99,
8B249620     , 3/6/19 18:30         ,7963.2,885.6,8012.29,0.99,
8B249620     , 3/6/19 18:45         ,8215.2,957.6,8270.82,0.99,
8B249620     , 3/6/19 19:00         ,8539.2,1080,8607.23,0.99,
8B249620     , 3/6/19 19:15         ,8704.8,1087.2,8772.43,0.99,
8B249620     , 3/6/19 19:30         ,8834.4,1116,8904.61,0.99,
8B249620     , 3/6/19 19:45         ,8769.6,1116,8840.32,0.99,
8B249620     , 3/6/19 20:00         ,8697.6,1173.6,8776.42,0.99,
8B249620     , 3/6/19 20:15         ,8532,1144.8,8608.46,0.99,
8B249620     , 3/6/19 20:30         ,8344.8,1144.8,8422.96,0.99,
8B249620     , 3/6/19 20:45         ,8222.4,1159.2,8303.71,0.99,
8B249620     , 3/6/19 21:00         ,7963.2,1144.8,8045.07,0.99,
8B249620     , 3/6/19 21:15         ,7502.4,1130.4,7587.08,0.99,
8B249620     , 3/6/19 21:30         ,7329.6,1123.2,7415.16,0.99,
8B249620     , 3/6/19 21:45         ,7113.6,1108.8,7199.5,0.99,
8B249620     , 3/6/19 22:00         ,6847.2,1080,6931.85,0.99,
8B249620     , 3/6/19 22:15         ,6645.6,1087.2,6733.94,0.99,
8B249620     , 3/6/19 22:30         ,6444,1051.2,6529.18,0.99,
8B249620     , 3/6/19 22:45         ,6228,1036.8,6313.71,0.99,
8B249620     , 3/6/19 23:00         ,5875.2,943.2,5950.43,0.99,
8B249620     , 3/6/19 23:15         ,5716.8,914.4,5789.47,0.99,
8B249620     , 3/6/19 23:30         ,5500.8,878.4,5570.49,0.99,
8B249620     , 3/6/19 23:45         ,5356.8,856.8,5424.89,0.99,
8B249620     , 3/7/19 00:00         ,5256,820.8,5319.7,0.99,
8B249620     , 3/7/19 00:15         ,5032.8,813.6,5098.14,0.99,
8B249620     , 3/7/19 00:30         ,4881.6,813.6,4948.94,0.99,
8B249620     , 3/7/19 00:45         ,4874.4,799.2,4939.48,0.99,
8B249620     , 3/7/19 01:00         ,4860,799.2,4925.27,0.99,
8B249620     , 3/7/19 01:15         ,4759.2,806.4,4827.03,0.99,
8B249620     , 3/7/19 01:30         ,4716,799.2,4783.24,0.99,
8B249620     , 3/7/19 01:45         ,4658.4,799.2,4726.46,0.99,
8B249620     , 3/7/19 02:00         ,4521.6,727.2,4579.7,0.99,
8B249620     , 3/7/19 02:15         ,4507.2,734.4,4566.64,0.99,
8B249620     , 3/7/19 02:30         ,4536,720,4592.79,0.99,
8B249620     , 3/7/19 02:45         ,4586.4,712.8,4641.46,0.99,
8B249620     , 3/7/19 03:00         ,4867.2,741.6,4923.37,0.99,
8B249620     , 3/7/19 03:15         ,5061.6,727.2,5113.57,0.99,
8B249620     , 3/7/19 03:30         ,5313.6,741.6,5365.1,0.99,
8B249620     , 3/7/19 03:45         ,5378.4,727.2,5427.34,0.99,
8B249620     , 3/7/19 04:00         ,5688,734.4,5735.21,0.99,
8B249620     , 3/7/19 04:15         ,6199.2,763.2,6246,0.99,
8B249620     , 3/7/19 04:30         ,5205.6,727.2,5256.15,0.99,
8B249620     , 3/7/19 04:45         ,4881.6,705.6,4932.33,0.99,
8B249620     , 3/7/19 05:00         ,4953.6,712.8,5004.62,0.99,
8B249620     , 3/7/19 05:15         ,5414.4,806.4,5474.12,0.99,
8B249620     , 3/7/19 05:30         ,5450.4,806.4,5509.73,0.99,
8B249620     , 3/7/19 05:45         ,5695.2,820.8,5754.04,0.99,
8B249620     , 3/7/19 06:00         ,6019.2,885.6,6084,0.99,
8B249620     , 3/7/19 06:15         ,6192,907.2,6258.1,0.99,
8B249620     , 3/7/19 06:30         ,6300,921.6,6367.05,0.99,
8B249620     , 3/7/19 06:45         ,6400.8,914.4,6465.78,0.99,
8B249620     , 3/7/19 07:00         ,6508.8,777.6,6555.08,0.99,
8B249620     , 3/7/19 07:15         ,6645.6,763.2,6689.28,0.99,
8B249620     , 3/7/19 07:30         ,6544.8,777.6,6590.83,0.99,
8B249620     , 3/7/19 07:45         ,6494.4,720,6534.19,0.99,
8B249620     , 3/7/19 08:00         ,6436.8,676.8,6472.28,0.99,
8B249620     , 3/7/19 08:15         ,6948,712.8,6984.47,0.99,
8B249620     , 3/7/19 08:30         ,6969.6,770.4,7012.05,0.99,
8B249620     , 3/7/19 08:45         ,6343.2,856.8,6400.8,0.99,
8B249620     , 3/7/19 09:00         ,5745.6,878.4,5812.36,0.99,
8B249620     , 3/7/19 09:15         ,5004,892.8,5083.02,0.98,
8B249620     , 3/7/19 09:30         ,5428.8,820.8,5490.5,0.99,
8B249620     , 3/7/19 09:45         ,4910.4,871.2,4987.08,0.98,
8B249620     , 3/7/19 10:00         ,4593.6,950.4,4690.89,0.98,
8B249620     , 3/7/19 10:15         ,4521.6,1036.8,4638.95,0.97,
8B249620     , 3/7/19 10:30         ,4680,1029.6,4791.92,0.98,
8B249620     , 3/7/19 10:45         ,3182.4,1303.2,3438.9,0.93,
8B249620     , 3/7/19 11:00         ,3355.2,1375.2,3626.09,0.93,
8B249620     , 3/7/19 11:15         ,3506.4,1368,3763.81,0.93,
8B249620     , 3/7/19 11:30         ,3772.8,1288.8,3986.86,0.95,
8B249620     , 3/7/19 11:45         ,4104,1382.4,4330.57,0.95,
8B249620     , 3/7/19 12:00         ,4579.2,1346.4,4773.04,0.96,
8B249620     , 3/7/19 12:15         ,5090.4,1252.8,5242.3,0.97,
8B249620     , 3/7/19 12:30         ,4989.6,1245.6,5142.73,0.97,
8B249620     , 3/7/19 12:45         ,3931.2,1375.2,4164.79,0.94,
8B249620     , 3/7/19 13:00         ,4435.2,1281.6,4616.65,0.96,
8B249620     , 3/7/19 13:15         ,4896,1195.2,5039.77,0.97,
8B249620     , 3/7/19 13:30         ,5536.8,1101.6,5645.32,0.98,
8B249620     , 3/7/19 13:45         ,4572,1231.2,4734.87,0.97,
8B249620     , 3/7/19 14:00         ,5162.4,1159.2,5290.95,0.98,
8B249620     , 3/7/19 14:15         ,4500,1216.8,4661.61,0.97,
8B249620     , 3/7/19 14:30         ,5472,1108.8,5583.21,0.98,
8B249620     , 3/7/19 14:45         ,4586.4,1274.4,4760.16,0.96,
8B249620     , 3/7/19 15:00         ,5097.6,1238.4,5245.87,0.97,
8B249620     , 3/7/19 15:15         ,5162.4,1317.6,5327.89,0.97,
8B249620     , 3/7/19 15:30         ,6336,1144.8,6438.59,0.98,
8B249620     , 3/7/19 15:45         ,6091.2,1245.6,6217.25,0.98,
8B249620     , 3/7/19 16:00         ,7027.2,1137.6,7118.68,0.99,
8B249620     , 3/7/19 16:15         ,6609.6,1231.2,6723.29,0.98,
8B249620     , 3/7/19 16:30         ,6379.2,1216.8,6494.21,0.98,
8B249620     , 3/7/19 16:45         ,6645.6,1188,6750.95,0.98,
8B249620     , 3/7/19 17:00         ,7106.4,1123.2,7194.62,0.99,
8B249620     , 3/7/19 17:15         ,7113.6,1224,7218.14,0.99,
8B249620     , 3/7/19 17:30         ,7257.6,1137.6,7346.22,0.99,
8B249620     , 3/7/19 17:45         ,7725.6,1058.4,7797.76,0.99,
8B249620     , 3/7/19 18:00         ,7934.4,1108.8,8011.5,0.99,
8B249620     , 3/7/19 18:15         ,7920,1058.4,7990.41,0.99,
8B249620     , 3/7/19 18:30         ,8042.4,1101.6,8117.49,0.99,
8B249620     , 3/7/19 18:45         ,8092.8,1080,8164.55,0.99,
8B249620     , 3/7/19 19:00         ,8323.2,1188,8407.56,0.99,
8B249620     , 3/7/19 19:15         ,8481.6,1188,8564.4,0.99,
8B249620     , 3/7/19 19:30         ,8467.2,1173.6,8548.15,0.99,
8B249620     , 3/7/19 19:45         ,8452.8,1188,8535.88,0.99,
8B249620     , 3/7/19 20:00         ,8301.6,1152,8381.15,0.99,
8B249620     , 3/7/19 20:15         ,8179.2,1152,8259.93,0.99,
8B249620     , 3/7/19 20:30         ,8035.2,1130.4,8114.32,0.99,
8B249620     , 3/7/19 20:45         ,7920,1116,7998.24,0.99,
8B249620     , 3/7/19 21:00         ,7761.6,1065.6,7834.41,0.99,
8B249620     , 3/7/19 21:15         ,7509.6,1108.8,7591.02,0.99,
8B249620     , 3/7/19 21:30         ,7372.8,1252.8,7478.48,0.99,
8B249620     , 3/7/19 21:45         ,7214.4,1231.2,7318.7,0.99,
8B249620     , 3/7/19 22:00         ,7164,1260,7273.96,0.98,
8B249620     , 3/7/19 22:15         ,6832.8,1224,6941.57,0.98,
8B249620     , 3/7/19 22:30         ,6609.6,1137.6,6706.78,0.99,
8B249620     , 3/7/19 22:45         ,6350.4,1123.2,6448.97,0.98,
8B249620     , 3/7/19 23:00         ,6112.8,1080,6207.47,0.98,
8B249620     , 3/7/19 23:15         ,5911.2,1051.2,6003.94,0.98,
8B249620     , 3/7/19 23:30         ,5709.6,993.6,5795.41,0.99,
8B249620     , 3/7/19 23:45         ,5529.6,964.8,5613.14,0.99,
8B249620     , 3/8/19 00:00         ,5472,936,5551.48,0.99,
